gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,7,Red,Jungle,Ambition,Samsung Galaxy,Lee Sin,LeBlanc,Camille,Ashe,33.7,0,1,4,2,6,22,0,0,0,0,0,0,7.7318,0.0296735905,0.1483679525,0.8308605341,0,12.4588166667,0,3,0,3,0,0,0,0,0,0,,,0,10.6430833333,1,0,1,11,0,28.9608666667,0,1,4178,123.9762611276,0.0638632855,0.1833865534,36,1.0682492582,0.288,11,0.3264094955,6,7,,,10215,173.1430267062,9900,-0.2178217822,21,140,87,53,4.7774480712,0.134551495,50,53,-3,3125,3122,3,4754,5288,-534,3694,3394,300
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,8,Red,Middle,Crown,Samsung Galaxy,Viktor,LeBlanc,Camille,Ashe,33.7,0,1,4,2,6,22,0,0,0,0,0,0,7.7318,0.0296735905,0.118694362,0.8308605341,0,12.4588166667,0,3,0,0,0,0,0,0,0,0,,,0,10.6430833333,1,0,1,11,0,28.9608666667,0,1,21711,644.2433234421,0.3318659146,0.2552964397,15,0.4451038576,0.12,2,0.059347181,5,5,,,12503,241.0362017804,11925,-0.0490797546,301,24,8,16,9.6439169139,0.2990033223,90,70,20,3320,3308,12,5394,4968,426,4871,4165,706
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,9,Red,ADC,Ruler,Samsung Galaxy,Ezreal,LeBlanc,Camille,Ashe,33.7,0,0,3,4,6,22,0,0,0,0,0,1,7.7318,0,0.296735905,0.8308605341,0,12.4588166667,0,3,0,0,0,0,0,0,0,0,,,0,10.6430833333,1,0,1,11,0,28.9608666667,0,1,17949,532.6112759644,0.2743614436,0.2407133159,10,0.296735905,0.08,9,0.2670623145,2,3,,,12039,227.2676557864,11708,-0.2366142029,309,15,15,0,9.6142433234,0.3405315615,72,94,-22,2892,3749,-857,4662,5901,-1239,2950,3397,-447
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,10,Red,Support,CoreJJ,Samsung Galaxy,Zyra,LeBlanc,Camille,Ashe,33.7,0,2,7,3,6,22,0,0,0,0,0,0,7.7318,0.059347181,0.059347181,0.8308605341,0,12.4588166667,0,3,0,0,0,0,0,0,0,0,,,0,10.6430833333,1,0,1,11,0,28.9608666667,0,1,12600,373.8872403561,0.1925987068,0.125242633,44,1.3056379822,0.352,10,0.296735905,11,13,,,8365,118.246884273,7575,-0.3397260274,20,0,0,0,0.5934718101,0.023255814,3,6,-3,2191,2157,34,3338,3885,-547,2401,2621,-220
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,100,Blue,Team,Team,Longzhu Gaming,,Cassiopeia,Ryze,Varus,33.7,1,22,6,51,22,6,,,,,1,0,7.7318,0.6528189911,0.178041543,0.8308605341,1,12.4588166667,3,0,3,0,1,1,0,1,0,0,,,1,10.6430833333,0,1,11,1,1,28.9608666667,1,0,85287,2530.7715133531,,,109,3.234421365,1,47,1.3946587537,29,30,0.7631578947,0.2068965517,68156,1372.5697329377,63420,0.2252045999,891,176,93,83,31.6617210682,,301,294,7,15335,14600,735,24858,22983,1875,18246,18615,-369
30284,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30284?gameHash=1182d84df2c13028&tab=overview,LCK,2017-1,42752.2111921296,1.1,1,7.01,200,Red,Team,Team,Samsung Galaxy,,LeBlanc,Camille,Ashe,33.7,0,6,22,11,6,22,,,,,0,1,7.7318,0.178041543,0.6528189911,0.8308605341,0,12.4588166667,0,3,0,3,0,0,0,0,0,0,,,0,10.6430833333,1,0,1,11,0,28.9608666667,0,1,65421,1941.2759643917,,,125,3.7091988131,1,38,1.1275964392,29,33,0.7222222222,0.1643835616,53718,944.1424332344,50583,-0.2252045999,899,180,110,70,32.0178041543,,294,301,-7,14600,15335,-735,22983,24858,-1875,18615,18246,369
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,1,Blue,Top,CuVee,Samsung Galaxy,Camille,Taliyah,Ashe,LeBlanc,34.0333333333,1,7,2,3,16,5,1,0,0,0,0,0,3.4976333333,0.2056807052,0.0293829579,0.6170421156,0,15.5558333333,2,1,0,0,0,0,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,31051,912.3702252693,0.3566293012,0.2479888577,14,0.4113614104,0.1261261261,3,0.0881488737,1,1,,,15923,337.9663075416,13808,0.2761064864,304,16,6,10,9.402546523,0.2725988701,73,62,11,2955,2723,232,4664,4176,488,4367,4257,110
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,2,Blue,Jungle,Haru,Samsung Galaxy,Rek'Sai,Taliyah,Ashe,LeBlanc,34.0333333333,1,3,0,6,16,5,1,0,0,0,0,0,3.4976333333,0.0881488737,0.0587659158,0.6170421156,0,15.5558333333,2,1,0,1,0,0,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,8830,259.4515181195,0.101414986,0.2107758249,22,0.6464250735,0.1981981982,15,0.4407443683,3,3,,,14197,287.2513222331,12950,0.252173913,89,159,85,74,7.2869735553,0.2203389831,58,42,16,3313,2892,421,5280,4188,1092,4196,3122,1074
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,3,Blue,Middle,Crown,Samsung Galaxy,Orianna,Taliyah,Ashe,LeBlanc,34.0333333333,1,4,1,4,16,5,1,0,0,0,1,0,3.4976333333,0.1175318315,0,0.6170421156,0,15.5558333333,2,1,2,0,1,1,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,21810,640.8423114594,0.2504938669,0.2319695741,17,0.499510284,0.1531531532,5,0.1469147894,4,4,,,15180,316.1347698335,12850,0.1239669421,294,22,18,4,9.2850146915,0.2584745763,72,86,-14,3437,3288,149,5684,4821,863,4029,4688,-659
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,4,Blue,ADC,Ruler,Samsung Galaxy,Jhin,Taliyah,Ashe,LeBlanc,34.0333333333,1,1,1,3,16,5,0,0,0,0,0,0,3.4976333333,0.0293829579,0.0293829579,0.6170421156,0,15.5558333333,2,1,0,0,0,0,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,11841,347.9236043095,0.1359971517,0.1959639167,17,0.499510284,0.1531531532,6,0.1762977473,6,6,,,13510,267.0652301665,12650,0.0823045267,278,1,1,0,8.1978452498,0.2259887006,67,99,-32,2867,3354,-487,4567,5315,-748,3133,3601,-468
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,5,Blue,Support,CoreJJ,Samsung Galaxy,Zyra,Taliyah,Ashe,LeBlanc,34.0333333333,1,1,1,4,16,5,0,0,0,0,0,0,3.4976333333,0.0293829579,0.0293829579,0.6170421156,0,15.5558333333,2,1,0,0,0,0,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,13536,397.7277179236,0.1554646943,0.1133018266,41,1.2047012733,0.3693693694,15,0.4407443683,9,10,,,9676,154.4109696376,8500,0.0268256334,19,2,2,0,0.6170421156,0.0225988701,1,9,-8,1805,2118,-313,2728,3384,-656,2223,2246,-23
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,6,Red,Top,Expession,Longzhu Gaming,Jax,Rengar,Karma,Ryze,34.0333333333,0,1,3,1,5,16,0,0,0,0,0,0,3.4976333333,0.0293829579,0.2056807052,0.6170421156,0,15.5558333333,1,2,0,0,0,0,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,19977,586.9833496572,0.3117314774,0.221512311,14,0.4113614104,0.1176470588,4,0.1175318315,1,1,,,11359,203.8624877571,10458,-0.2761064864,253,22,5,17,8.0803134182,0.2670713202,62,73,-11,2723,2955,-232,4176,4664,-488,4257,4367,-110
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,7,Red,Jungle,Crash,Longzhu Gaming,Elise,Rengar,Karma,Ryze,34.0333333333,0,2,5,0,5,16,0,0,0,0,0,0,3.4976333333,0.0587659158,0.0881488737,0.6170421156,1,15.5558333333,1,2,1,0,0,1,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,11123,326.8266405485,0.1735690656,0.1863927769,28,0.8227228208,0.2352941176,8,0.2350636631,7,10,,,10259,171.5412340842,10050,-0.252173913,44,107,71,36,4.4368266405,0.1365705615,42,58,-16,2892,3313,-421,4188,5280,-1092,3122,4196,-1074
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,8,Red,Middle,Fly,Longzhu Gaming,Ekko,Rengar,Karma,Ryze,34.0333333333,0,0,4,1,5,16,0,0,0,0,0,1,3.4976333333,0,0.1175318315,0.6170421156,0,15.5558333333,1,2,0,2,0,0,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,7734,227.2477962782,0.1206853505,0.2154462096,18,0.5288932419,0.1512605042,5,0.1469147894,4,4,,,11169,198.2797257591,11350,-0.1239669421,293,8,8,0,8.8442703232,0.2610015175,86,72,14,3288,3437,-149,4821,5684,-863,4688,4029,659
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,9,Red,ADC,PraY,Longzhu Gaming,Varus,Rengar,Karma,Ryze,34.0333333333,0,1,2,1,5,16,0,0,0,0,0,0,3.4976333333,0.0293829579,0.0293829579,0.6170421156,0,15.5558333333,1,2,0,0,0,0,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,13619,400.166503428,0.2125179452,0.2447231304,17,0.499510284,0.1428571429,4,0.1175318315,4,4,,,12086,225.2238981391,11650,-0.0823045267,338,2,2,0,9.9902056807,0.2852807284,99,67,32,3354,2867,487,5315,4567,748,3601,3133,468
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,10,Red,Support,Gorilla,Longzhu Gaming,Miss Fortune,Rengar,Karma,Ryze,34.0333333333,0,1,2,2,5,16,0,0,0,0,0,0,3.4976333333,0.0293829579,0.0293829579,0.6170421156,0,15.5558333333,1,2,0,0,0,0,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,11631,341.7531831538,0.1814961613,0.1319255721,42,1.2340842311,0.3529411765,14,0.4113614104,9,11,,,8553,121.4139079334,8275,-0.0268256334,45,5,5,0,1.4691478942,0.0500758725,9,1,8,2118,1805,313,3384,2728,656,2246,2223,23
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,100,Blue,Team,Team,Samsung Galaxy,,Taliyah,Ashe,LeBlanc,34.0333333333,1,16,5,20,16,5,,,,,1,0,3.4976333333,0.4701273262,0.1469147894,0.6170421156,0,15.5558333333,2,1,2,1,1,1,0,0,0,0,,,1,15.0474166667,1,1,11,1,1,26.4981833333,1,0,87068,2558.3153770813,,,111,3.2615083252,1,44,1.2928501469,23,24,0.78125,0.2183908046,68486,1362.8285994123,60758,0.1594974276,984,200,112,88,34.7894221352,,271,298,-27,14377,14375,2,22923,21884,1039,17948,17914,34
30306,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30306?gameHash=ffaf51a4b1c445c3&tab=overview,LCK,2017-1,42752.2922106482,1.1,2,7.01,200,Red,Team,Team,Longzhu Gaming,,Rengar,Karma,Ryze,34.0333333333,0,5,16,5,5,16,,,,,0,1,3.4976333333,0.1469147894,0.4701273262,0.6170421156,1,15.5558333333,1,2,1,2,0,1,0,0,0,0,,,0,15.0474166667,0,0,1,11,0,26.4981833333,0,1,64084,1882.9774730656,,,119,3.4965719882,1,35,1.028403526,25,30,0.7058823529,0.1428571429,53426,920.3212536729,51783,-0.1594974276,973,144,91,53,32.8207639569,,298,271,27,14375,14377,-2,21884,22923,-1039,17914,17948,-34
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,1,Blue,Top,Expession,Longzhu Gaming,Nautilus,Cassiopeia,Ryze,Varus,41.3666666667,0,3,3,4,8,15,0,0,0,0,0,0,1.8722833333,0.0725221595,0.0483481064,0.5560032232,0,11.7788333333,1,4,0,0,0,0,0,0,0,0,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,21222,513.0217566479,0.245565314,0.1947533872,17,0.4109589041,0.1148648649,3,0.0725221595,0,0,,,14153,213.5661563255,14150,-0.0295909487,306,12,4,8,7.6873489122,0.2150655022,80,86,-6,3407,3301,106,4955,4815,140,4923,4694,229
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,2,Blue,Jungle,Crash,Longzhu Gaming,Lee Sin,Cassiopeia,Ryze,Varus,41.3666666667,0,3,6,4,8,15,0,0,0,0,0,1,1.8722833333,0.0725221595,0.1692183723,0.5560032232,1,11.7788333333,1,4,1,2,0,0,0,1,0,1,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,12165,294.0773569702,0.1407643975,0.1761918409,35,0.8460918614,0.2364864865,14,0.3384367446,5,6,,,13311,193.2116035455,13225,-0.1698668051,54,123,72,51,4.2788074134,0.1168122271,43,57,-14,3045,3587,-542,4791,5678,-887,3954,3857,97
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,3,Blue,Middle,Fly,Longzhu Gaming,Ekko,Cassiopeia,Ryze,Varus,41.3666666667,0,1,1,4,8,15,0,0,0,0,0,0,1.8722833333,0.0241740532,0.0725221595,0.5560032232,0,11.7788333333,1,4,0,0,0,0,0,0,0,0,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,11571,279.7179693795,0.1338910681,0.217172737,22,0.53182917,0.1486486486,1,0.0241740532,3,3,,,15170,238.1511684126,15125,-0.037816625,363,3,3,0,8.8477034649,0.2598253275,71,100,-29,2967,3498,-531,5008,5449,-441,4946,4979,-33
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,4,Blue,ADC,PraY,Longzhu Gaming,Ashe,Cassiopeia,Ryze,Varus,41.3666666667,0,1,2,5,8,15,0,0,0,0,0,0,1.8722833333,0.0241740532,0.0725221595,0.5560032232,0,11.7788333333,1,4,0,0,0,0,0,0,0,0,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,32553,786.9379532635,0.3766792793,0.3008980967,17,0.4109589041,0.1148648649,8,0.1933924255,4,4,,,18968,329.9642224013,18100,0.1415049692,511,8,7,1,12.5463336019,0.384279476,100,84,16,3411,3185,226,5729,5163,566,3490,3521,-31
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,5,Blue,Support,Gorilla,Longzhu Gaming,Karma,Cassiopeia,Ryze,Varus,41.3666666667,0,0,3,6,8,15,0,0,0,0,0,0,1.8722833333,0,0,0.5560032232,0,11.7788333333,1,4,0,1,0,0,0,0,0,0,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,8910,215.3908138598,0.103099941,0.1109839383,57,1.3779210314,0.3851351351,18,0.4351329573,10,13,,,10353,121.7047542305,9700,-0.1598292625,32,0,0,0,0.7735697019,0.0240174672,5,4,1,1809,1968,-159,3150,3166,-16,2359,2373,-14
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,6,Red,Top,CuVee,Samsung Galaxy,Maokai,LeBlanc,Camille,Rengar,41.3666666667,1,2,3,7,15,8,0,0,0,0,0,0,1.8722833333,0.0483481064,0.0725221595,0.5560032232,0,11.7788333333,4,1,0,0,0,0,0,0,0,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,19382,468.5414987913,0.1603753289,0.2006955234,14,0.3384367446,0.1111111111,1,0.0241740532,1,1,,,15187,238.5621273167,14575,0.0295909487,282,12,3,9,7.1071716358,0.2534775889,86,80,6,3301,3407,-106,4815,4955,-140,4694,4923,-229
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,7,Red,Jungle,Haru,Samsung Galaxy,Kha'zix,LeBlanc,Camille,Rengar,41.3666666667,1,7,2,5,15,8,0,0,0,0,1,0,1.8722833333,0.1692183723,0.0725221595,0.5560032232,0,11.7788333333,4,1,2,1,1,0,0,1,1,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,19156,463.078162772,0.1585053039,0.2099284953,13,0.3142626914,0.1031746032,11,0.265914585,7,7,,,15641,249.5371474617,15680,0.1698668051,35,170,81,89,4.9556809025,0.171561051,57,43,14,3587,3045,542,5678,4791,887,3857,3954,-97
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,8,Red,Middle,Crown,Samsung Galaxy,Corki,LeBlanc,Camille,Rengar,41.3666666667,1,3,1,4,15,8,0,0,0,0,0,0,1.8722833333,0.0725221595,0.0241740532,0.5560032232,0,11.7788333333,4,1,0,0,0,0,0,0,0,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,38374,927.6551168413,0.3175236235,0.2288215149,18,0.4351329573,0.1428571429,8,0.1933924255,5,5,,,16570,271.9948428687,15708,0.037816625,309,23,8,15,8.0257856567,0.2658423493,100,71,29,3498,2967,531,5449,5008,441,4979,4946,33
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,9,Red,ADC,Ruler,Samsung Galaxy,Ezreal,LeBlanc,Camille,Rengar,41.3666666667,1,3,1,10,15,8,0,0,0,0,0,0,1.8722833333,0.0725221595,0.0241740532,0.5560032232,0,11.7788333333,4,1,0,0,0,0,0,0,0,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,27609,667.4214343272,0.2284492032,0.2242660397,12,0.2900886382,0.0952380952,6,0.1450443191,3,3,,,16346,266.5798549557,15708,-0.1415049692,290,8,8,0,7.2038678485,0.2689335394,84,100,-16,3185,3411,-226,5163,5729,-566,3521,3490,31
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,10,Red,Support,CoreJJ,Samsung Galaxy,Zyra,LeBlanc,Camille,Rengar,41.3666666667,1,0,1,10,15,8,0,0,0,0,0,0,1.8722833333,0,0,0.5560032232,0,11.7788333333,4,1,1,0,1,0,0,0,0,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,16333,394.8348106366,0.1351465405,0.1362884267,69,1.6680096696,0.5476190476,18,0.4351329573,15,16,,,12020,162.0029008864,11385,0.1598292625,24,7,1,6,0.7493956487,0.0401854714,4,5,-1,1968,1809,159,3166,3150,16,2373,2359,14
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,100,Blue,Team,Team,Longzhu Gaming,,Cassiopeia,Ryze,Varus,41.3666666667,0,8,15,23,8,15,,,,,0,1,1.8722833333,0.1933924255,0.3626107977,0.5560032232,1,11.7788333333,1,4,1,3,0,0,0,1,0,1,,,1,12.6694666667,0,0,1,11,0,23.86095,2,1,86421,2089.1458501209,,,148,3.5777598711,1,44,1.06365834,22,26,0.5813953488,0.2289156627,71955,1096.5979049154,70300,-0.0384497335,1266,146,86,60,34.1337630943,,299,331,-32,14639,15539,-900,23633,24271,-638,19672,19424,248
30313,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30313?gameHash=128e35daaf0a5e80&tab=overview,LCK,2017-1,42752.3308680556,1.1,3,7.01,200,Red,Team,Team,Samsung Galaxy,,LeBlanc,Camille,Rengar,41.3666666667,1,15,8,36,15,8,,,,,1,0,1.8722833333,0.3626107977,0.1933924255,0.5560032232,0,11.7788333333,4,1,3,1,2,0,0,1,1,0,,,0,12.6694666667,1,1,11,1,1,23.86095,1,2,120854,2921.5310233683,,,126,3.045930701,1,44,1.06365834,31,32,0.6896551724,0.2016806723,75764,1188.6768734891,73056,0.0384497335,940,220,101,119,28.0419016922,,331,299,32,15539,14639,900,24271,23633,638,19424,19672,-248
30347,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30347?gameHash=452ddbd77317f49d&tab=overview,LCK,2017-1,42753.0930324074,1.2,1,7.01,1,Blue,Top,ikssu,Jin Air Green Wings,Kled,Elise,Syndra,Rengar,44.8,0,3,3,5,10,17,0,0,0,0,0,0,4.06665,0.0669642857,0.0669642857,0.6026785714,0,7.2228833333,1,5,0,0,0,0,0,0,0,0,,,1,12.7792666667,1,1,3,11,0,23.7374,0,3,15007,334.9776785714,0.2329736863,0.2261695692,21,0.46875,0.1147540984,4,0.0892857143,1,2,,,15923,227.3276785714,15400,-0.0809968847,368,6,6,0,8.3482142857,0.2492462312,78,86,-8,3076,3168,-92,5142,4997,145,4607,4733,-126
30347,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30347?gameHash=452ddbd77317f49d&tab=overview,LCK,2017-1,42753.0930324074,1.2,1,7.01,2,Blue,Jungle,UmTi,Jin Air Green Wings,Lee Sin,Elise,Syndra,Rengar,44.8,0,4,2,1,10,17,0,0,0,0,0,0,4.06665,0.0892857143,0.0669642857,0.6026785714,0,7.2228833333,1,5,0,4,0,0,0,0,0,1,,,1,12.7792666667,1,1,3,11,0,23.7374,0,3,5999,133.90625,0.093130482,0.1855960772,52,1.1607142857,0.2841530055,19,0.4241071429,6,6,,,14096,186.5464285714,14625,-0.0708985985,71,162,96,66,5.2008928571,0.1447236181,67,44,23,3528,3261,267,4774,5270,-496,4296,3731,565
30347,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30347?gameHash=452ddbd77317f49d&tab=overview,LCK,2017-1,42753.0930324074,1.2,1,7.01,3,Blue,Middle,Kuzan,Jin Air Green Wings,Cassiopeia,Elise,Syndra,Rengar,44.8,0,0,5,3,10,17,0,0,0,0,0,1,4.06665,0,0.1785714286,0.6026785714,0,7.2228833333,1,5,1,0,0,0,1,0,0,0,,,1,12.7792666667,1,1,3,11,0,23.7374,0,3,10331,230.6026785714,0.1603818986,0.2166424603,22,0.4910714286,0.1202185792,3,0.0669642857,2,2,,,15494,217.7517857143,14300,-0.2291021672,379,8,7,1,8.6383928571,0.2603015075,85,90,-5,3386,3707,-321,5005,5558,-553,4483,4707,-224
30347,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30347?gameHash=452ddbd77317f49d&tab=overview,LCK,2017-1,42753.0930324074,1.2,1,7.01,4,Blue,ADC,Teddy,Jin Air Green Wings,Jhin,Elise,Syndra,Rengar,44.8,0,2,2,5,10,17,0,0,0,0,0,0,4.06665,0.0446428571,0.0669642857,0.6026785714,0,7.2228833333,1,5,0,0,0,0,0,0,0,0,,,1,12.7792666667,1,1,3,11,0,23.7374,0,3,26456,590.5357142857,0.4107117907,0.2649886519,23,0.5133928571,0.1256830601,7,0.15625,7,7,,,17671,266.3455357143,17225,0.0043636364,390,43,29,14,9.6651785714,0.3025125628,77,86,-9,3143,3230,-87,5531,4662,869,3066,3206,-140
30347,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/30347?gameHash=452ddbd77317f49d&tab=overview,LCK,2017-1,42753.0930324074,1.2,1,7.01,5,Blue,Support,SnowFlower,Jin Air Green Wings,Tahm Kench,Elise,Syndra,Rengar,44.8,0,1,5,3,10,17,0,0,0,0,0,0,4.06665,0.0223214286,0,0.6026785714,0,7.2228833333,1,5,0,0,0,0,0,0,0,0,,,1,12.7792666667,1,1,3,11,0,23.7374,0,3,6622,147.8125,0.1028021424,0.1066032414,65,1.4508928571,0.3551912568,14,0.3125,17,20,,,10539,107.1491071429,9250,-0.1871631553,72,0,0,0,1.6071428571,0.0432160804,19,6,13,2275,2022,253,3412,3140,272,2801,2478,323
